TradeId, Spot, Strike, timeToMaturity, IR, Sigma, OptionPrice, timeTaken 
"TID_0",40.48365994397109,40.48365994397109,1.0120914985992773,0.08096731988794219,0.30362744957978316,7.1319050614008965,2.0003318786621094ms
"TID_0_bumped_spot_-8.0000",37.244967148453405,40.48365994397109,1.0120914985992773,0.08096731988794219,0.30362744957978316,5.172220038319083,2.005338668823242ms
"TID_0_bumped_spot_-2.0000",39.67398674509167,40.48365994397109,1.0120914985992773,0.08096731988794219,0.30362744957978316,6.611419960898776,1.054525375366211ms
"TID_0_bumped_spot_2.0000",41.293333142850514,40.48365994397109,1.0120914985992773,0.08096731988794219,0.30362744957978316,7.665211682481033,2.0580291748046875ms
"TID_0_bumped_spot_8.0000",43.72235273948878,40.48365994397109,1.0120914985992773,0.08096731988794219,0.30362744957978316,9.348316097850313,2.0837783813476562ms
"TID_0_bumped_spot_-9.0000",36.84013054901369,40.48365994397109,1.0120914985992773,0.08096731988794219,0.30362744957978316,4.949137514085921,2.0263195037841797ms
"TID_0_bumped_spot_9.0000",44.12718933892849,40.48365994397109,1.0120914985992773,0.08096731988794219,0.30362744957978316,9.642266731958884,3.442049026489258ms
"TID_0_bumped_spot_-10.0000",36.43529394957398,40.48365994397109,1.0120914985992773,0.08096731988794219,0.30362744957978316,4.730272772884902,2.0029544830322266ms
"TID_0_bumped_spot_-3.0000",39.269150145651956,40.48365994397109,1.0120914985992773,0.08096731988794219,0.30362744957978316,6.3580213503472605,2.000093460083008ms
"TID_0_bumped_spot_3.0000",41.698169742290226,40.48365994397109,1.0120914985992773,0.08096731988794219,0.30362744957978316,7.9363800588426185,1.9953250885009766ms
"TID_0_bumped_spot_-4.0000",38.864313546212244,40.48365994397109,1.0120914985992773,0.08096731988794219,0.30362744957978316,6.109865042515686,2.964019775390625ms
"TID_0_bumped_spot_-1.0000",40.07882334453138,40.48365994397109,1.0120914985992773,0.08096731988794219,0.30362744957978316,6.869815631367215,1.981973648071289ms
"TID_0_bumped_spot_1.0000",40.8884965434108,40.48365994397109,1.0120914985992773,0.08096731988794219,0.30362744957978316,7.3972491866691135,2.0012855529785156ms
"TID_0_bumped_spot_4.0000",42.10300634172994,40.48365994397109,1.0120914985992773,0.08096731988794219,0.30362744957978316,8.21002490848158,1.9998550415039062ms
"TID_0_bumped_spot_-5.0000",38.45947694677254,40.48365994397109,1.0120914985992773,0.08096731988794219,0.30362744957978316,5.868165143875536,0.9982585906982422ms
"TID_0_bumped_spot_5.0000",42.50784294116964,40.48365994397109,1.0120914985992773,0.08096731988794219,0.30362744957978316,8.487378858234637,1.0001659393310547ms
"TID_0_bumped_spot_-6.0000",38.05464034733283,40.48365994397109,1.0120914985992773,0.08096731988794219,0.30362744957978316,5.631398762879368,2.002239227294922ms
"TID_0_bumped_spot_6.0000",42.91267954060935,40.48365994397109,1.0120914985992773,0.08096731988794219,0.30362744957978316,8.77075271396067,1.0044574737548828ms
"TID_0_bumped_spot_-7.0000",37.64980374789312,40.48365994397109,1.0120914985992773,0.08096731988794219,0.30362744957978316,5.39998343944636,2.0051002502441406ms
"TID_0_bumped_spot_7.0000",43.317516140049065,40.48365994397109,1.0120914985992773,0.08096731988794219,0.30362744957978316,9.05767798209746,2.004861831665039ms
"TID_0_bumped_strike_-8.0000",40.48365994397109,37.244967148453405,1.0120914985992773,0.08096731988794219,0.30362744957978316,8.788404246216206,1.9996166229248047ms
"TID_0_bumped_strike_-2.0000",40.48365994397109,39.67398674509167,1.0120914985992773,0.08096731988794219,0.30362744957978316,7.522695959993553,0.9658336639404297ms
"TID_0_bumped_strike_2.0000",40.48365994397109,41.293333142850514,1.0120914985992773,0.08096731988794219,0.30362744957978316,6.753896221786232,2.042055130004883ms
"TID_0_bumped_strike_8.0000",40.48365994397109,43.72235273948878,1.0120914985992773,0.08096731988794219,0.30362744957978316,5.7313457550425175,1.0037422180175781ms
"TID_0_bumped_strike_-9.0000",40.48365994397109,36.84013054901369,1.0120914985992773,0.08096731988794219,0.30362744957978316,9.015925897845493,2.0020008087158203ms
